title,appId,url,icon,developer,currency,free,summary,scoreText,score
"Highlights Monster Day - Meani",com.highlights.apps.highlightsmonsterday.mx,https://play.google.com/store/apps/details?id=com.highlights.apps.highlightsmonsterday.mx,https://play-lh.googleusercontent.com/y0d-ASzjmPIWO6ha12ZHn22Klr3zhybVKpwxjnXzol6mN_VE9F2bpDoKBE5ueOVT9g,"Highlights for Children, Inc.",USD,true,"Help your preschooler learn about friendship, explore the world around them, and develop compassion, kindness and independence with Highlights Monster Day. From Highlights for Children, the brand parents trust, and Italian creative studio Colto. <br>Choose your favorite monster friend and care for him during his daily routine: brush his big yellow teeth, feed him bagels, give him a bubble bath and gently put him to sleep. In between, go on all kinds of fun adventures where you and your monster can explore and learn together!<br><br>Kids will benefit from: <br>* Meaningful lessons about the routines of everyday life<br>* Confidence in making decisions as they care for their monster<br>* Creativity and curiosity as they explore everyday activities<br>* Development of fine motor skills<br>* Emotional growth in compassion and kindness<br>* Security of an ad-free environment<br>* CARU COPPA Safe Harbor certification<br><br>Features: <br>* 5 Friendly monsters to choose from, with an opportunity to unlock more<br>* 3 Adorable adventure packs, including:<br>- FREE! A Day at School – Perform science experiments, play basketball and eat a healthy lunch.<br>- NEW! Fun on the Farm – Learn about fruit, take care of animals and catch fireflies.<br>- NEW! Explore the Museum – Uncover dinosaur bones, create artistic masterpieces and stargaze in the planetarium.<br>* All adventure packs include activities from morning and evening routines, plus 4+ additional daytime activities!<br>* Photo feature in every scene<br><br>Highlights Monster Day is the ideal first app for kids 3+, and easy for kids to play on their own.<br><br>PROMOTES CARING VALUES<br>This game is based on the positive values of kindness, compassion and friendship, and inspires kids to think about others. In the game, the player makes friends with a monster and cares for him during his daily routine and other fun adventures. <br><br>PROVIDES MEANINGFUL LEARNING<br>The game portrays monsters in the context of a child&#39;s everyday routine, so lessons such as regularly brushing teeth, going to school and taking field trips are relevant.<br><br>DEVELOPS FINE MOTOR SKILLS<br>In the game, children tap, swipe, complete circle rotations, drag and drop, and pump levers. Some activities require quick reflexes on these actions. These activities and finger motions are a great way for preschoolers to practice fine motor skills.<br><br>ENCOURAGES EXPLORATION<br>Young children can have fun discovering 24 different scenes in the daily life of 5 different monsters, including ringing an alarm clock in the morning, eating exotic fruit for breakfast, investigating semi-precious stones in geology at school, making apple pie together at the farm and building a rocket at the museum.<br><br>ABOUT US<br>Highlights for Children<br>For over 70 years, Highlights for Children has been helping kids become their best selves through Fun with a Purpose™ magazines, puzzle clubs, games, books, toys and digital products.<br><br>Founded by Dr. Garry and Caroline Myers in 1946, Highlights was built on the belief that “Children Are the World’s Most Important People™”. Today, every Highlights product is designed to help children become Curious, Creative, Caring and Confident.™<br><br>Colto<br>Colto is creating imaginative and educational mobile play experiences for kids around the world based on original and branded properties. Our team, made up of a Mum/Teacher and talented game designers and developers, strives to develop high quality educational Apps that kids love and parents trust. Our games are ethical, safe and designed to be non-addictive for kids.",4.2,4.2
"Feed The Monster (Australian E",com.eduapp4syria.feedthemonsterENGLISHAUS,https://play.google.com/store/apps/details?id=com.eduapp4syria.feedthemonsterENGLISHAUS,https://play-lh.googleusercontent.com/9P8bkcqKxIebRPPE-PahuSpFM6FfnPN_kNH69LlxfWJQGNGzzLM3tXedJVQkYdFxXno,"Curious Learning",USD,true,"Feed The Monster teaches your child the fundamentals of reading. Collect monster eggs and feed them letters so they can grow into new friends!<br> <br>WHAT IS FEED THE MONSTER?<br>Feed The Monster uses proven ‘play to learn’ techniques to engage kids and help them learn to read. Children enjoy collecting and growing pet monsters while learning reading fundamentals.<br> <br>FREE TO DOWNLOAD, NO ADS, NO IN APP PURCHASES!<br>All content is 100% free, created by literacy nonprofits Curious Learning, CET, and Apps Factory. <br> <br>GAME FEATURES TO PROMOTE READING SKILLS:<br>• Fun and engaging phonics puzzles <br>• Letter tracing games to aid reading and writing<br>• Vocabulary memory games<br>• Challenging “sound only” levels<br>• Parental progress report<br>• Multi-users login for individual user progress.<br>• Collectable, evolvable, and fun monsters <br>• Designed to promote socio-emotional skills<br>• No in-app purchases<br>• No ads<br>• No internet connection needed<br> <br>DEVELOPED BY EXPERTS FOR YOUR CHILD.<br>The game is based on years of research and experience into the science of literacy. It incorporates key skills for literacy, including Phonological Awareness, Letter Recognition, Phonics, Vocabulary, and Sight Word Reading so kids can develop a strong foundation for reading. Built around the concept of caring for a collection of monsters, it is designed to encourage empathy, perseverance and socio-emotional development for children. <br> <br>WHO ARE WE? <br>Feed the monster was funded by the Norwegian Ministry of Foreign Affairs as part of the EduApp4Syria-competition. The original Arabic app was developed as a joint venture between Apps Factory, CET – The Center for Educational Technology, and IRC – The International Rescue Committee. <br> <br>Feed the Monster was adapted to English by Curious Learning, a non-profit dedicated to promoting access to effective literacy content for everyone who needs it. We&#39;re a team of researchers, developers, and educators dedicated to giving children everywhere literacy education in their native language based on evidence and data – and are working to bring the Feed The Monster app to 100+ high-impact languages around the world.",0.0,N/A
"Starfall Learn to Read",air.com.starfall.ltr,https://play.google.com/store/apps/details?id=air.com.starfall.ltr,https://play-lh.googleusercontent.com/z7YMde6fWOJdmL8M6WezaR3emuIX6SA32lVzkKeIQ5JlV8uujBt3TlHgnOk-kMlbaMU,"Starfall Education Foundation",USD,true,"The Learn to Read index content from the starfall.com website is now a FREE app!<br><br>The Starfall Learn to Read FREE app is made possible by the member supporters of Starfall.com, a publicly supported nonprofit. The activities at Starfall.com motivate through exploration, positive reinforcement, and play. For accessible content please visit www.starfall.com/h/accessibility.php<br><br>Since 2002 Children around the world have learned to read with Zac the Rat — and your child will too! Each numbered section features a vowel sound and its related spelling. Your child will hear, touch, read and eventually master this sound-spelling through a variety of engaging activities, movies, and songs. Encourage your child to play and explore! Your child will come to recognize the relationship between spoken and written language while having fun learning to read. This app is excellent for emerging readers and English language learners.",4.2,4.1551723
"Hooked on Phonics Learn & Read",com.BigYellowTaxi.HookedPhonics,https://play.google.com/store/apps/details?id=com.BigYellowTaxi.HookedPhonics,https://play-lh.googleusercontent.com/ixFCbI5vzdF2yuD5ueX8LsHLm8spgkpEQ_amIeNg7ODmlyIiLMoD8fo_PQBZuull5A,"Hooked on Phonics",USD,true,"Learning Program:<br><br>More than 5 million children have learned to read with Hooked on Phonics. With the help of early childhood education experts, we have enhanced the Hooked on Phonics App greatly with this launch, and are utilizing the most cutting edge research to most effectively teach early reading skills. We have included machine-learning algorithms to give children more practice in areas where they are struggling, and will give parents better insight into how their children are progressing with brand new reporting features.<br><br>• Perfect for preschool, kindergarten, and 1st grade readers (ages 3-7).<br><br>• Correlates to federal and state reading proficiency standards into 2nd grade.<br><br>• Over 250 songs, award-winning videos, interactive games, reading lessons, &amp; ebooks.<br><br>• Earn virtual awards and achievements.<br><br>• 100+ ebook library with stories to complement every lesson.<br><br>• Use on multiple devices – pick up where you left off, no matter where you are.<br><br>• Add multiple readers and track their progress individually.<br><br><br>Hooked on Phonics Learn to Read contains 36 progressive lessons featuring leveled learning activities that cover key building blocks of reading: short vowels, simple plurals, simple compound words, beginning and ending consonant digraphs and blends, two-syllable words, and sight words.Each lesson concludes with a story specially written with the words just learned. Your child will read this book, proudly, on their own. <br><br>If your child is in Pre-K, has not quite mastered the alphabet and letter sounds, or they are struggling with Step 1 of the Learn to Read program, The Pre-reader section may be a good place to start. The Pre-reader section is an exciting preschool learning program that introduces pre-readers to the alphabet and letter sounds – critical skills they’ll need to begin Step 1 of the Learn to Read program.<br><br> <br>WHAT YOU GET WHEN YOU DOWNLOAD:<br><br>Hooked on Phonics is FREE TO TRY. Step 1 of Learn to Read (includes 3 lessons), and the first episode of Pre-reader are unlocked and available for download immediately. Try it before you buy it, and experience the joy of your child reading their first book.<br><br><br><br>Terms of use:<br><br>- Hooked on Phonics provides a 7-day free trial, which upon completion, becomes a monthly subscription charged to the user’s iTunes account<br>- Subscriptions automatically renew unless auto-renew is turned off at least 24-hours prior to the end of the current period<br>- Subscriptions may be managed by the user by going to account settings after purchase<br>- No cancellation of the current subscription is allowed during active subscription period<br><br>https://hookedonphonics.com/terms-of-service/<br><br><br>Practice Pack Program: <br><br>What sets Hooked on Phonics apart from other reading apps is the option to include complementary Practice Packs that help a child develop concepts of print, as well as appealing to even more types of learners with off-the-page, hands-on ideas for deeper learning at home. Built using feedback from education experts and our customers, the Practice Pack program includes 5 Pre-reader, and 12 Learn to Read packs that include workbooks, stickers, storybooks, and in the first Pre-reader pack, flashcards that are sent to the home, monthly. Users can customize how often they receive these shipments through their account dashboard to tailor the pacing to each family’s needs. Created in conjunction with the App, the Practice Packs allow children to engage in different modalities of learning, review the skills they’ve gained in the App, and practice hands-on skills—like writing and tracing—that can’t be mastered in a digital setting. The result is an immersive program of learning experiences that keeps kids highly engaged in learning to read.",4.1,4.079027
"Reading Eggs - Learn to Read",com.blake.readingeggs.android,https://play.google.com/store/apps/details?id=com.blake.readingeggs.android,https://play-lh.googleusercontent.com/uowgJd3eSITmBxBq31T6Nc2JFccSmUBMurU6Tc0yDNkiPQMc6VnfQlfFnwM4HRh56R8,"Blake eLearning Pty Ltd",USD,true,"Reading Eggs is the multi-award winning learning program that helps children learn to read. Based on scientific research and designed by experienced elementary teachers, it’s proven to help kids learn to read using interactive reading games, guided reading lessons, fun activities, and over 3,500 digital story books.<br><br>Reading Eggs has already helped over 20 million children worldwide learn to read. Each subscription includes full access to:<br>• Reading Eggs Junior (ages 2–4): Toddlers build pre-reading skills such as phonemic awareness and alphabet knowledge with fun activities, games, videos, and read-aloud books.<br>• Reading Eggs (ages 3-7): Children take their first steps in learning to read, covering phonics, sight words, spelling, vocabulary, and comprehension.<br>• Fast Phonics (ages 5–10): A systematic, synthetic phonics program to help emergent and struggling readers build key phonics skills.<br>• Reading Eggspress (ages 7-13): Continues the learning journey by helping children learn to read for meaning and enjoyment.<br>• Mathseeds (ages 3–9): Develops essential early numeracy skills, covering numbers, measurement, shapes, patterns, and more.<br><br>ABOUT THE READING EGGS LEARN TO READ APP<br><br>TRUSTED: used in over 12,000 schools and trusted by elementary educators.<br><br>SELF-PACED: children are matched to the perfect level and progress with self-paced, one-on-one lessons.<br><br>HIGHLY MOTIVATING: the reward system consists of golden eggs, collectable pets, and games, motivating children to keep learning.<br><br>RESEARCH-BASED: based on scientific research and the most up-to-date learning principles on the most effective way children learn to read.<br><br>COMPREHENSIVE: Reading Eggs is a complete learn to read system for children aged 2–13 and covers the five essential components of reading: phonics, phonemic awareness, vocabulary, fluency, and comprehension.<br><br>PROVEN RESULTS: 91% of parents report a noticeable improvement within weeks!<br><br>SEE REAL PROGRESS: see instant results and receive detailed progress reports, which show you exactly how your child is improving.<br><br>Users must log in with their account details to access Reading Eggs.<br><br>Min requirements:<br>• Wireless internet connection<br>• An active trial or subscription<br>• OS Version – Android 6.0+<br><br>Recommended Device Specifications:<br>• OS Version – Latest Android OS<br><br>Example devices meeting recommended specifications:<br>• Phone - Samsung Galaxy S7+ or Google Pixel<br>• Small Tablet – Samsung Galaxy Tab A 7.0&quot;+<br>• Large Tablet – Samsung Galaxy Tab A 10.1&quot;+ or Google Pixel C<br><br>Example devices meeting minimum specs:<br>• Phone – Samsung Galaxy S6<br>• Small Tablet – Samsung Galaxy Tab 4 8.0&quot;<br>• Large Tablet – Samsung Galaxy Tab E<br><br>Not recommended for low-performance tablets. Also, not recommended for Leapfrog, Thomson or Pendo tablets.<br><br>Note: Teacher accounts are currently supported on desktop only. Go to www.readingeggs.com/schools.<br><br>For assistance or feedback email: info@readingeggs.com<br><br><br>MORE INFO <br>• Each subscription provides access to Reading Eggs Junior, Reading Eggs, Fast Phonics, Reading Eggspress and Mathseeds <br>• The first month of a monthly subscription is free <br>• Subscriptions renew automatically; your Google Play Store account will be charged unless you cancel at least 24 hours before the end of the current period <br>• Cancel anytime in your Google Play Store account settings <br><br><br>Privacy Policy: https://readingeggs.com/privacy/<br>Terms and Conditions: https://readingeggs.com/terms/",3.7,3.7425742
"Learn to Read: Kids Games",com.rvappstudios.sight.words.phonics.reading.kids.games,https://play.google.com/store/apps/details?id=com.rvappstudios.sight.words.phonics.reading.kids.games,https://play-lh.googleusercontent.com/W4CKkj4FdsMX4m4gxE15VogWE5CW62i0w5BLllPHG-2p9dRz7kkagjCPZUdvWDEmTg,"RV AppStudios",USD,true,"Sight words are some of the most common words your child will read in a sentence. Sight words are one of the foundations for learning to read.  Help your kids learn to read using sight word games, fun Dolch list puzzles, flash cards, and more, all with this free educational app!<br><br>Sight Words is a learning app that uses flash cards, sight word games, and creative Dolch lists to teach children vocabulary, phonics, reading skills, and more. It features a huge selection of mini-games designed around the concept of sight word games and Dolch lists so that kids in pre-k, kindergarten, 1st grade, 2nd grade, or 3rd grade can learn to read sight words with ease. Our objective was to create fun, free reading games that help build the foundation of reading. <br><br>Sight Words is built around teaching kids reading skills in a simple, fun, and effective manner. Kid&#39;s may not know what Dolch sight words are, but they are some of the fundamental building blocks of reading, speaking, and writing in English. This app helps kids learn to read with flash cards, sight word games, and other fun diversions, all using simple Dolch lists! <br><br>To provide the best Dolch sight words, we created the following unique learning modes:<br><br>• Learn to Spell - Drag letter tiles to fill in the blank spaces. <br>• Memory Match - Find matching sight words flash cards.<br>• Sticky Words – Tap all the sight words spoken.<br>• Mystery Letters - Find missing letters from sight words.<br>• Bingo - Match sight words and pictures to get four in a row.<br>• Sentence Maker - Fill in the blank spaces by tapping the right sight word.<br>• Listen &amp; Match - Listen and tap matching label on sight word balloons.<br>• Bubble Pop - Complete the sentence by popping the right word bubbles. <br><br>Sight word games are one of the best ways to learn pronunciation, reading, and phonics skills. The vocabulary lists are short, simple, but incredibly useful, making it easy for kids to have a good time playing Dolch list sight word games while getting an education, too! Remember to select and adjust the grade level after downloading sight words.  We recommend starting from pre-k (preschool) and then working towards 1st grade, 2nd grade, 3rd grade.  You also have the option to select random words from all grades.  <br><br>Learning to read is important for the child, and we hope the collection of reading games helps, educates, and entertains. Help your child learn to read and master their reading skills using these fun, colorful, and free sight word games. <br><br>We&#39;re a big believer in making fun learning games for kids.  Please let us know if our sight words game helped your child in the review. Detailed reviews from parents truly inspire us to keep creating more fun educational kids apps focused on learning.  Download Sight Words today and enjoy!",4.2,4.23
"Kids Learn to Read Lite",com.intellijoy.android.reading.free,https://play.google.com/store/apps/details?id=com.intellijoy.android.reading.free,https://play-lh.googleusercontent.com/J5KZXyeO7HZvPOk_AiPv6VVA5k8MDMpV1g5vxf5w0p6kCPReYUGIR2NsrsL2s-gSpFk,"Intellijoy Educational Games for Kids",USD,true,"Reading made easy!<br><br>Already enjoyed by over five million families, Learn to Read with Tommy Turtle is a delightful game that invites preschool-aged children to blend sounds into words, read and form simple words, identify spoken words and learn word families.<br><br>Its six sections include:<br><br>★ <b>Magic Letter Bridge</b>: kids learn to blend letter sounds into words by moving Tommy the Turtle across the letter bridge<br><br>★ <b>Skateboards and Helmet</b>: children practice reading as they are asked to fit Tommy&#39;s animal friends with skateboards and helmets<br>.<br>★ <b>Turn the Blocks</b>: kids make words in a way that&#39;s fun by turning real-looking blocks with letters on each side until the word is spelled out.<br><br>★ <b>Word Ball</b>: children learn to identify spoken words by helping Tommy bat the right ball (only available in full version)<br><br>★ <b>Word Magic</b>: kids learn about word families as they fill the corresponding pot with potion and watch magic happen (only available in full version)<br><br>★ <b>Rocket Words</b>: children get to practice word families as they assemble and launch a rocket into space (only available in full version)<br><br>If your children do not know the alphabet sounds yet, we recommend our  Learn Letter Sounds with Carnival Kids app. And if your kids need to learn or practice the names of the letters, try our Learn ABC Letters with Captain Cat app.<br><br>Every section is designed to let children enjoy success time after time and receive positive reinforcement from the likable teacher, so they want to keep learning. Once your child is involved and happy, you can relax, with the assurance that he or she is having a great time - and learning.",4.3,4.2541995
"ABCya! Games",com.abcya.android.games,https://play.google.com/store/apps/details?id=com.abcya.android.games,https://play-lh.googleusercontent.com/PI4Nvo_m8dXsI_uU6KWbYSo6whjatzOGa131uLuncGlT05TUks6yXRT1dF9pLZ7kVw,"ABCya.com LLC",USD,true,"A teacher-created phenomenon!<br><br>Millions of kids, parents, and teachers visit ABCya.com each month, playing over 1 billion games last year. For over ten years ABCya has been one of the most popular K-5 educational gaming websites in the world!<br><br>This app requires a connection to the internet.<br><br>KEY FEATURES<br><br>• Subscribe to ABCya from within this app or login to an existing account<br>• 250+ games and activities<br>• Fresh content added monthly<br>• Browse by grade level<br>• Content organized by skill<br><br>PRESS<br><br>The New York Times, USA Today, Parents Magazine, and Scholastic, to name just a few, have featured ABCya.com&#39;s popular educational games.<br><br>SUBSCRIPTION INFORMATION<br><br>• Payment will be charged to Google Play Account at confirmation of purchase<br>• Subscription automatically renews unless auto-renew is turned off at least 24-hours before the end of the current period<br>• Account will be charged for renewal within 24-hours prior to the end of the current period<br>• The user may manage subscriptions &amp; may turn off auto-renewal by going to Account Settings after purchase<br>• No cancellation of the current subscription is allowed during active subscription period<br><br>ABCya! Games is certified by the kidSAFE Seal Program. The kidSAFE Seal Program is an independent safety certification service and seal-of-approval program designed exclusively for children-friendly websites and technologies, including kid-targeted game sites, educational services, virtual worlds, social networks, mobile apps, tablet devices, and other similar interactive services and technologies. Click on the seal or go to www.kidsafeseal.com for more information.<br><br>See our full Terms and Conditions at:<br>http://www.abcya.com/terms_of_use<br><br>View our Privacy Policy at:<br>http://www.abcya.com/privacy<br><br>The ABCya Games app is kidSAFE Certified",3.3,3.2707691
"Monster Math 2: Fun Kids Games",com.makkajai.monstermath2free,https://play.google.com/store/apps/details?id=com.makkajai.monstermath2free,https://play-lh.googleusercontent.com/6rvFoHDGoLg9vr64LmNRBrC_sLjbOmo4uRTkWzD-r4gjaWOljNgrtnvOPFAxkkutyFP5,"Makkajai: Math Games for 1st, 2nd, 3rd, 4th grade",USD,true,"Math Facts is fun with <b>Monster Math 2</b>, the educational game that improves over 70 math skills including addition, subtraction, multiplication, division and fractions. Kids of grade KG, 1st, 2nd, 3rd, 4th, and 5th really enjoy math with Monster Math 2. <br><br>Designed for use at home as well as classrooms, you can use this in a school setting, as well as for practicing math at home. Homeschooling parents will also find this useful to help kids get fun math practice with their math facts. <br><br>With standard math presets aligned with Common Core mathematics standards, fun math games for kids are fully customizable to suit the learner’s aptitude, letting you move between advanced and basic math facts skills with a quick tap. Practicing fast math and having fun, your kids will get good at number sense in no time. Students of first and second grades can focus on basic geometry, addition and subtraction skills, learners of third and fourth grades can focus on multiplication, division and fractions. <br><br>Detailed reports and weekly emails round up the educational features and allow you to get an in-depth view of how your children or students are progressing. Parents and teachers can get valuable insights into where kids are doing well, and if they need any help in certain skills. <br><br>As kids and students play, they won&#39;t even realize they are getting better and faster at arithmetic operations, identifying shapes, or even identifying the visual representation of fractions! <br><br><b>Monster Math 2 Features</b><br><br>Monster Math 2 has something for kids in each grade in primary – <br><br>✓ Kindergarten - Basic shape recognition, add within 5<br><br>✓ Grade 1 – Addition within 10, 20, Subtraction<br><br>✓ Grade 2 – Two-digit Addition and subtraction, multiplication tables. <br><br>✓ Grade 3 – Multiplication, division. Two-digit add and subtract within 100, mentally. <br><br>✓ Grade 4 – Three-digit addition and subtraction, multiplication tables till 20, division problems<br><br>✓ Grade 5 – Advanced arithmetic, Primes and factors and Multiples, Fractions – equivalence, comparison and representation. <br><br>Monster Math 2&#39;s multilevel system is designed to guide struggling kids towards the right answers. <br><br>Monster Math 2 is your child&#39;s personal homework and math trainer. It’s fun learning games, engrossing story and an adaptive learning approach makes it a superior alternative to homework or planned lessons. Lay a solid foundation for success in Algebra or Calculus. <br><br>Download today and find out why kids, parents and teachers love Monster Math 2!<br><br>You can always reach us at support@makkajai.com – and you can read our privacy policy at https://www.makkajai.com/privacy-policy.",4.2,4.2253523
"Endless Reader",com.originatorkids.EndlessReader,https://play.google.com/store/apps/details?id=com.originatorkids.EndlessReader,https://play-lh.googleusercontent.com/M8yP2SMqrbMG5Gzd7VbeYKTwx3sK0I4QlpWsh2s9HGK0snyiqOxQ1QmrCI-d2GYv-uY,"Originator Inc.",USD,true,"As a follow-up to Endless Alphabet, set the stage for early reading success with Endless Reader! This app introduces &quot;sight words&quot;, the most commonly used words in school, library, and children&#39;s books. Kids need to recognize these words by sight in order to achieve reading fluency. Recognizing sight words is advantageous for beginning readers because many of these words have unusual spelling, cannot be sounded out using phonics knowledge, and often cannot be represented using pictures. <br><br>Kids will have a blast learning sight words and their context and usage with the adorable Endless monsters. Each word features an interactive word puzzle with letters that come alive, and then a sentence puzzle with words that become what they describe. See the word &quot;dog&quot; as a barking dog, and the word &quot;up&quot; reach for the sky! <br><br>** NOTE: You must be online and have sufficient disk space while running the app to get all words you purchase in the app. ** <br><br>Features: <br>- 6 words free to try with additional word packs available for purchase.<br>- Delightful animations reinforce sight recognition of words in a fun and interactive way. <br>- Word puzzles reinforce spelling using lower-case letters and the sentence puzzles teach definition and usage (in addition to sight recognition). <br>- Endless Reader was designed with your children in mind. There are no high scores, failures, limits or stress. Your children can interact with the app at their own pace.",4.4,4.366771
"Feed The Monster (Nigerian Eng",com.eduapp4syria.feedthemonsterWAENGLISH,https://play.google.com/store/apps/details?id=com.eduapp4syria.feedthemonsterWAENGLISH,https://play-lh.googleusercontent.com/edSdjsIB-UG3RDOWAJ4n-fHl6aKpmkpaRnuG8Us3AaKOB-VxMcztd8J8fwd8DDAqCg,"Curious Learning",USD,true,"Feed The Monster teaches your child the fundamentals of reading. Collect monster eggs and feed them letters so they can grow into new friends!<br> <br>WHAT IS FEED THE MONSTER?<br>Feed The Monster uses proven ‘play to learn’ techniques to engage kids and help them learn to read. Children enjoy collecting and growing pet monsters while learning reading fundamentals.<br> <br>FREE TO DOWNLOAD, NO ADS, NO IN APP PURCHASES!<br>All content is 100% free, created by literacy nonprofits Curious Learning, CET, and Apps Factory. <br> <br>GAME FEATURES TO PROMOTE READING SKILLS:<br>• Fun and engaging phonics puzzles <br>• Letter tracing games to aid reading and writing<br>• Vocabulary memory games<br>• Challenging “sound only” levels<br>• Parental progress report<br>• Multi-users login for individual user progress.<br>• Collectable, evolvable, and fun monsters <br>• Designed to promote socio-emotional skills<br>• No in-app purchases<br>• No ads<br>• No internet connection needed<br> <br>DEVELOPED BY EXPERTS FOR YOUR CHILD.<br>The game is based on years of research and experience into the science of literacy. It incorporates key skills for literacy, including Phonological Awareness, Letter Recognition, Phonics, Vocabulary, and Sight Word Reading so kids can develop a strong foundation for reading. Built around the concept of caring for a collection of monsters, it is designed to encourage empathy, perseverance and socio-emotional development for children. <br> <br>WHO ARE WE? <br>Feed the monster was funded by the Norwegian Ministry of Foreign Affairs as part of the EduApp4Syria-competition. The original Arabic app was developed as a joint venture between Apps Factory, CET – The Center for Educational Technology, and IRC – The International Rescue Committee. <br> <br>Feed the Monster was adapted to English by Curious Learning, a non-profit dedicated to promoting access to effective literacy content for everyone who needs it. We&#39;re a team of researchers, developers, and educators dedicated to giving children everywhere literacy education in their native language based on evidence and data – and are working to bring the Feed The Monster app to 100+ high-impact languages around the world.",0.0,N/A
"HOMER: Fun Learning For Kids",com.learnwithhomer.webapp,https://play.google.com/store/apps/details?id=com.learnwithhomer.webapp,https://play-lh.googleusercontent.com/Lo-vdTqTrVww__H4jxQPdNyrl8zTXnFqqkDai8YpGbiwCZDMCzjfKsxEstOGE9GVmnXz,"Homer Learning",USD,true,"Expert-Designed, Kid-Powered, Playful Learning — Explore HOMER’s essential early learning games for kids app made to help children build the confidence they need for school and life. Thoughtfully made educational games for kids aged 2-8. From preschool to kindergarten, HOMER is your child’s education support platform. <br><br>Try us out for 30 days at no cost. Safe, Ad-Free. No cancellation fees.<br><br>Did you know just 15 minutes a day with HOMER’s educational games for kids is proven to increase early reading scores by 74%? Help your child learn to read with the Homer kids learning games!<br><br>Learn more about how best to support children as they learn to read with kids learning games and education for kids at LearnWithHOMER.com<br><br>Sign up and you&#39;ll become a HOMER member giving you full access to HOMER Learn &amp; Grow education for kids which includes:<br><br>A kids learning journey personalized to your child’s age &amp; learning level. HOMER’s educational games for kids will help prepare your child for preschool, kindergarten and beyond.<br><br>Our education for kids app features thousands of interactive lessons, kids learning games, stories, and songs that keep your preschool or kindergarten child learning and engaged so they learn to read faster. Learning games for kids will improve their reading, math and creativity levels in a fun way that keeps them engaged. <br><br>Playful education academy of learning games for kids and activities across subjects like reading, math, social-emotional learning, creativity, thinking skills, and more<br><br>Homer has more than just educational games for kids. We have hundreds of reading games with stories and characters your child will love—from classics like Little Red Riding Hood to favorites like Thomas the Train. Children’s education and reading games don’t have to be boring. All of these kids learning games will help your child learn to read; and they’ll have fun while they do it!<br><br>Easy to use kid-friendly academy design that&#39;s perfect for independent play and kids learning games that fit into any and every daily routine<br><br>Up to 4 customizable child profiles per family<br><br>Additional resources for parents, including printables, learning games for kids, activities, and expert learning tips so you can help learn more about how best to support children as they learn to read &amp; develop other foundational skills like math, thinking skills, creativity &amp; more with kids learning games and education for kids at LearnWithHOMER.com. Your child will love Homer’s reading games.<br><br>Learning games for kids encourage your child to learn in a way that’s fun<br><br>See Why Kids and Parents ❤️ This educational games for kids App<br><br>&quot;By far the greatest. This app is like a vital studying tool for children, helping them learn and play at the same time.&quot; - Bridget H. <br><br>“HOMER keeps both of my boys entertained for as long as I need. I don’t feel bad letting them play because they are learning!!” - Arnulfo S.<br><br><br>Privacy Policy: http://learnwithhomer.com/privacy/<br><br>Terms of Use: http://learnwithhomer.com/terms/",4.2,4.1875
"ABCmouse.com",mobi.abcmouse.academy_goo,https://play.google.com/store/apps/details?id=mobi.abcmouse.academy_goo,https://play-lh.googleusercontent.com/O4XbcESYczPA2zYZ_SpI5nD68IZcPx3dz0fNQO-N1WKLpPq9lQit-AGW4d3V7oDZAhEP,"Age of Learning, Inc.",USD,true,"Math and Reading for Kids 2–8<br><br>ABCmouse is the award-winning learning program that covers reading, math, art, music, and more for kids ages 2 to 8. Created by teachers and education experts, it has 10,000+ exciting Learning Activities for children at all academic levels.<br><br>Key Features<br><br>The ABCmouse Early Learning Academy is the research-validated program that kids 2–8 love to play with as they learn:<br><br>• Full standards-based curriculum for learning on mobile devices<br>• Trusted by teachers and designed by early learning education experts<br>• Used in more than 70,000 classrooms and in nearly half of all U.S. public libraries<br>• 10 levels, over 850 lessons, and 10,000+ individual Learning Activities<br>• All academic subjects for toddlers, preschool, kindergarten, 1st grade, and 2nd grade<br>• Accelerates children’s development of early literacy and math skills<br>• Helps ensure kindergarten readiness and 3rd grade readiness<br>• Covers math, reading, science, social studies, art, and music across all levels<br>• Thousands of books, videos, puzzles, printable activities, songs, games, and animations<br>• 900+ books and activities in Spanish <br>• Customizable Avatar, My Room, My Hamster, and Pet Park features<br>• Step-by-Step Learning Path and independent learning<br>• Great for homeschoolers and learning on the go<br>• Easy to track and monitor progress <br>• Winner of prestigious Mom’s Choice GOLD, Teachers’ Choice, and Parents’ Choice GOLD Awards<br>• 100% safe and kid-friendly environment!<br><br>Subscription Options<br><br>• Subscription automatically renews unless auto-renew is turned off at least 24-hours before the end of the current period<br>• Account will be charged for renewal within 24-hours prior to the end of the current period, and identify the cost of the renewal<br>• Subscriptions may be managed by the user and auto-renewal may be turned off by going to the user&#39;s Account Settings after purchase<br><br>See our full Terms and Conditions at:<br>http://www.abcmouse.com/tandc<br><br>View our Privacy Policy at:<br>http://www.abcmouse.com/privacy<br><br>Min Specs for Android Tablet/Phone:<br>Android Version: 9.0<br>Memory (RAM): More than 4GB RAM<br>Storage: 16 GB",3.9,3.9267256
