url,appId,summary,title,developer,developerId,icon,score,scoreText,priceText,free
"https://play.google.com/store/apps/details?id=com.unicostudio.blastfriends","com.unicostudio.blastfriends","Get ready for the match 3 revolution with Blast Friends, a free matching game – Match 3 Puzzle! Play a modern block matching game with hundreds of addicting levels, toon characters, and different toys! Fun toys are royal matching the blocks to blast them and level up! From the creators of Brain Test Tricky Puzzles, Brain Test 2 Tricky Stories and Who Is? Tricky Riddles!<br><br>Blast Friends –Match 3 Puzzle is a free match 3 game with unique elements and exciting gameplay. With special blocks, boosters, and power-up items, the possibilities are endless. Start playing Blast Friends – Match 3 Puzzle today to match and collapse colorful blocks, toys, fire crazy rockets, and blast explosive bombs.<br><br>EASY TO LEARN, HARD TO MASTER<br>Seasoned match 3 puzzle game players or complete beginners can quickly adapt to the game and start completing the levels with ease. But getting the top spot in the leaderboard by scoring the high scores is reserved for the match 3 masters. Blast Friends – Match 3 Puzzle is both a relaxing match 3 puzzle game and a great challenge. Like other matching peakgames, there are toon and toys all around for you to match and blast. Try to reach the top to become a peak player.<br><br>DIFFERENT WAYS TO PLAY<br>There are various ways to complete the levels. Use rockets to clear a line of blocks or bombs to clear a square area. Or try combining the boosters to experience a blast show. Use different kinds of toys and crush all of the blocks by using strategy and tricks. Block graphics are so advanced that it feels like a match 3d game. <br><br>JOIN A TEAM TO BECOME CHAMPIONS<br>Blast Friends – Match 3 Puzzle allows players to fight against others in the global leaderboards. But the real rivalry starts with the teams. Join a team and fight for the top spot with your team members. There are regional and timed challenges to keep the competition fresh and tight. Every player has a chance to be a cookie jam champion! If you are good at blast games or pair-matching puzzle games, this will be a serious challenge for you!<br><br>COLORFUL TOON CHARACTERS<br>Join Bob the Bear and Mick the Mouse as they travel around a funfair full of surprises. They are the kings of the carnival castle. From dangerous roller coasters to playful carousels, they visit all kinds of attractions. The bear games with his friends and looney toons will be all around him. Start playing Blast Friends – Match three Puzzle and become friends with these funny toon characters and be part of the royal carnival family.<br><br>NO IMPOSSIBLE LEVELS<br>All match 3 and blast games stop players with impossible levels to force adult gamers to purchase boosters with real money. In Blast Friends – Match 3 Puzzle, there are no cheats or shady tactics. This is the ultimate free matching game for adults. All levels are balanced and can be finished without spending a single dime. Time to crush some candy and blast a few toys while playing a completely free pair matching puzzle game.<br><br>Get free rewards using toybox and carnival box. <br><br>FEATURES<br>● Completely free to play, no pay-to-win tactics.<br>● Can be played offline.<br>● Full game with many free features<br>● 100s of levels and a stream of new levels with constant updates.<br>● Variety of special blocks and boosters.<br>● Generous reward systems like toybox and carnival box.<br>● Team and team-chat options.<br>● Global leaderboards and timed challenges.<br>● Colorful cartoon characters. <br>● Vivid animations and effects.<br>● Relaxing and satisfying gameplay.<br>● Can be played with one hand.<br>● Fun for all ages: The best game for family &amp; friends’ gatherings!<br>● Download this funny game for free.<br>● Great exercise for the brain.<br>● Simple and highly addictive game play.<br>● Play without the internet.<br>● Play offline.<br><br>Download Blast Friends: Match 3 Puzzle now and introduce yourself to a world of colorful blocks and puzzles! Become king of the top free matching game.","Blast Friends: Match 3 Puzzle","Unico Studio",N/A,"https://play-lh.googleusercontent.com/Z4DDXvSs9syLocinU0VblOMQ85jUZq6CeH5_kepLdK4z-af68vSNobjWVve9GGIzh_qX",4.731369,"4.7",N/A,true
"https://play.google.com/store/apps/details?id=com.KarabulutGames.ToyBlastMatch","com.KarabulutGames.ToyBlastMatch","Toy Blast Puzzle is the most complete tool to create your own match-2 games<br><br>TAP, BLAST and COLLECT THE TOYS!<br><br>Welcome to Toy Blast Match an astounding and energizing Match 3 Puzzle with 200 energizing Levels","Toy Blast Match","Karabulut Game",N/A,"https://play-lh.googleusercontent.com/0qEll-XqrsaSb7gOFsvr1pTkeyGJxBzinZlLCCyCfll98i_tQUxxQv7mHH1kmP4FbEw",0,"0.0",N/A,true
"https://play.google.com/store/apps/details?id=com.xiaoboigames.toonpetblast","com.xiaoboigames.toonpetblast","Toon Pet Crush: Big Blast is challenging and exiting for all age with thousand pets .The great puzzle-solving game with stunning graphics.Play with multicolor cubes and powerful boosters.It is a good free game to cute time.<br><br>Create strong combos to blast cubes and complete well design levels.No wonder why the game is a bit different than similar match-3 games like candy crush and toy blast.<br><br>Amazing Features of Toon Pet Crush:<br>-Simple yet Difficult Gameplay –Match-2 colors to blast blocks, you need to go through a series of levels to master the art of blasting.<br>-Unique Obstacles to Complete – Dive into difficult yet interesting obstacles to pass in every new level. In like manner, the uses of the mechanism are going to help with completing the missions. Thus, get on a journey along with toons to encounter in-depth puzzles solving experience while traveling the world.<br>Discover New Strategies and Unlock Boosters –Not only you are going to blast cubes with match-3 strategy,. Line up the same color multiple cubes to perform a huge blast and clear up the board. In addition, make use of the rockets and Disco Ball for massive smashing.<br><br>Solve puzzles give you a lot of fun.<br>Download and install Toon Cubes Blast and excite yourself blasting colorful cubes.","Toon Pet Crush: Big Blast","Cook Jam Studio",N/A,"https://play-lh.googleusercontent.com/RTbBKDKNLa2Dh4lhcXJq-kshotioM30uPSJWvr9xUGlPFsBFYVtrGHkjOTAwy48dX_U",4.695652,"4.7",N/A,true
"https://play.google.com/store/apps/details?id=com.gameone.jungle.cube.blast.free","com.gameone.jungle.cube.blast.free","WELCOME TO CUBE BLAST - MAGIC &amp; PUZZLE: THE FUNNIEST CARTOON PUZZLE POP ADVENTURE!<br><br>Help Lily - who was abandoned in the woods by a mysterious wizard, to turn the forest into a fantastical jungle that full of magic and mystery stories! Papa bear Robert will aid Lily to match flowers, collect magical boosters and gems from blasting colorful cubes and solve challenging match 3 puzzles. Cast your spells to blast the way through this amazing magic puzzle adventure!<br><br>Cube Blast Magic Puzzle is a fantastical offline match 3 saga puzzle game about a wizarding world which is full of magical creatures and spellbinding stories of captivating quest to unveil Lily&#39;s hidden witchcraft secret. Help Robert to pop colorful cubes to restore Lily&#39;s magic power and unlock new spells, which will aid Lily&#39;s quest to conquer more magical &amp; difficult Match-3 puzzles. You&#39;ll love Cube Blast Magic &amp; Puzzle matching games: Become the king of puzzle games!<br><br>Match gems &amp; jewels to develop Lily&#39;s magic skills to earn coins, clear the board with a crash of explosion to solve Match-3 puzzles in this wizarding world!<br><br>❤️ Once you&#39;ve collected all magical elements, you can unlock rewards and gain magic abilities that assist Lily and Robert to crush new fantastical Match-3 puzzle which will assist you to win more gifts, coins and rewards in next board! Master your spells, challenge your mind, solve challenging puzzles, and release your stress with the delightful candy crush saga sounds and colorful graphics!<br>❤️ Magic popping effects! Match to have a candy crush saga blast! Blast toy combos to get high scores and master Lily&#39;s spells to get coins &amp; rewards. Use powerful blast boosters to solve challenging puzzles in the greatest FUN and FREE toy blast toon adventure games!<br>❤️ Merge magical gems and jewel with Robert to harness the powers of Lily&#39;s witchcraft. Solve puzzles and become the king of toon candy blast match 3 free games<br>❤️ The greatest adventure game has infinite episodes and the most coloring graphic of Cube Blast Magic&amp;Puzzle: The fantastic Magic Blast adventure games with Toon characters and toys. Play free magical mini games in wizarding toon world adventure with Robert and Lily!<br><br>🌟 FEATURES <br>- Collect stars at each level and challenge next exciting toon blast match level <br>- Match coloring cookie jam cubes to have candy crush power-ups and toon combos<br>- Colorful mysterious graphics, beautiful jewel and hundreds of challenging levels and new episodes<br>- Tons of rewards and toon boosters<br>- Easy and fun to play yet challenging to master: Free and fun puzzle games, for all ages to play both online and offline!<br>- Play match 3 game OFFLINE &amp; FREE or match with friends<br>- The addictive toy blast coloring match 3 games has relaxing toon blast gameplay<br><br>🌟 FREE TO PLAY <br>- Match the coloring cubes to blast for higher score<br>- Collect wizarding jewels and gems<br>- Match special toon boosters and clear the board in this coloring game<br>- Smash boosters, pop toy bombs and CRUSH THEM ALL <br>- Spin the wheel to earn daily rewards and coins!<br><br>🌟 TIPs for offline match 3 puzzle game (free candy crush toon games): Relax your brain with addictive toon matching gameplay <br>👉 Match! The more crazy cartoon magical cubes you blast, the higher score you get<br>👉Use the magical toy boosters to blast more toy puzzle to clean the board <br>👉Relax and train your brain in fun pop toon blast puzzle adventure<br>👉Magic Blast offline game is free to play and with endless cookie jam blast fun! Become the king of puzzle games!<br><br>For ALL ages! Cube Blast Magic Puzzle is simple yet highly addictive! Enjoy this casual puzzle blocks game! <br>MATCH AND BLAST, COLLECT COINS, AND DECORATE LILY&#39;s GARDEN! Blast the colorful Toon Matching Puzzle. Download Free &amp; Play Now!<br>THANK YOU FOR YOUR SUPPORT - free color matching block blast puzzle offline game<br>Any idea for Cube Blast Magic &amp; Puzzle, please contact us through SUPPORT in blast game settings or write us: TinyDreamStudio@game7.cc","Cube Blast: Match 3 Puzzle","gameone",N/A,"https://play-lh.googleusercontent.com/v7VrJLrjwo-mQgxinBhGFvZdHg8vHszrtA5f7iEmkqDGiYMkloFwPa6w8_UEPbn1w-4",4.6706443,"4.7",N/A,true
"https://play.google.com/store/apps/details?id=com.gamersadda.cutetoycrush","com.gamersadda.cutetoycrush","New Toy Blasting Experience🤩. Match the cubes of the same color and combine boosters for huge explosions to bang your way through thousands of levels in <b>toy blast puzzle</b> game!<br><br>There are almost 2500+ levels in Cute Toy Crush : Free Toy Blasting Puzzle Game.<br>Match 2 or more cubes of the same color to solve puzzles and clear levels. With limited moves, your puzzle-solving skills will definitely be challenged.<br><br>Cute Toy Crush is looking forward to you to join in!<br><br>How to Play Cute Toy Crush:<br>● Match 2 or more adjacent Cubes of the same color to crush.<br>● Tap, crack and collapse bricks in this free toys game.<br>● Complete the different missions and collect toys.<br>● Reach high scores and win levels.<br>● Your moves are limited, so you better use them wisely!<br><br>Cute Toy Crush : Free Toy Blast Puzzle Game Features:<br>◆ +2500 puzzles, easy and fun to play but challenging to master.<br>◆ Spectacular boosters to solve the level.<br>◆ Great graphics and cute characters.<br><br>All toy lovers! Collect as many cute toys as you want in Cute Toy Crush!<br><br>This puzzle game will be your next brain teaser. You can play it anywhere as offline or online and pause anytime.<br>Smash and blast toon blocks and crush toon blocks! <br>Download and enjoy now!","Cute Toy Crush - Blast Time","Gamers Adda",N/A,"https://play-lh.googleusercontent.com/bkNjudaIl5u7VzzZ5X3jKcpLtbMl9QthscVOD6IXE_N-JZ56f58q51xkU2ex7o3v3LU",4.26,"4.3",N/A,true
"https://play.google.com/store/apps/details?id=com.toy.cube.blast.collapse.toon","com.toy.cube.blast.collapse.toon","IT’S TOY CUBES BLAST TIME! THE ULTIMATE MATCHING 3 PUZZLE GAME FULL OF FUN AND CHANLLENGES!<br>POP CUBES IN CARTOON PUZZLE ADVENTURE!<br><br>Match the same color cubes, pop and combine boosters for huge explosions to blast your advanture of toy cube world.<br><br>Solve puzzles and pass thousands of levels to collect stars and tons of prizes! Enjoy big blast adventure in Toy Cube Blast, with the most fascinating puzzles you will ever solve!<br><br>HAVE A BLAST! POP ALL THE CUBES!<br>-Tap 2 or more same color cubes to blast.<br>-Use Bombs,Rockets,Disco Balls and other boosters to make epic BLAST.<br><br>GAME FEATURES:<br>-Unlock whacky boosters to pop your way around magicl worlds!<br>-Cute toy cubes and characters to keep you relax in cube rush adventure.<br>-Amazing graphic and vision effects, lots of toys and toons.<br>-Challenge matching puzzle to unlock chest, make super collapse.<br>-Collect stars by completing levels and win awesome rewards.<br>-Join a team or Create your own team,compete with other players to rule the toy blast world!<br>-A puzzle game that will relax your brain<br><br>How to play:<br>-Tap more than 5 toy cubes to create a powerful booster!<br>-Moves are limited, Gather enough items to win toy blast game.<br>-Pop &amp; Blast cubes to make toy &amp; toons collapse to the bottom.<br>-Solve different kinds of puzzles in toy cubes pop journey.<br>-Make special toy combos to help you crush various barriers<br><br>Go with Toy Cubes Blast: Toy collapse Games, Easy and fun to play but challenging to master!<br>Match toy cubes,solve puzzles, the best puzzle game will bring you a lot of fun!<br>Toy Cubes Blast is a completely free game to play!<br>Join the fantastic cartoon adventure now and have a CUBE BLAST!","Toy Cubes Blast:Match 3 Puzzle","Toy Blast Game",N/A,"https://play-lh.googleusercontent.com/hcBszNXfSPXQpx2FuRS_x5MxaVDxPX3ur05tWeGB8VZ501T_nvUICY5YUb59zSXgX44",4.4257426,"4.4",N/A,true
"https://play.google.com/store/apps/details?id=com.roblox.client","com.roblox.client","Roblox is the ultimate virtual universe that lets you create, share experiences with friends, and be anything you can imagine. Join millions of people and discover an infinite variety of immersive experiences created by a global community!<br><br>Already have an account? Log in with your existing Roblox account and explore the infinite metaverse of Roblox.<br><br>MILLIONS OF EXPERIENCES<br><br>In the mood for an epic adventure? Want to compete against rivals worldwide? Or do you just want to hang out and chat with your friends online? A growing library of experiences created by the community means there’s always something new and exciting for you every day.<br><br>EXPLORE TOGETHER ANYTIME, ANYWHERE<br><br>Take the fun on the go. Roblox features full cross-platform support, meaning you can join your friends and millions of other people on their computers, mobile devices, Xbox One, or VR headsets.<br><br>BE ANYTHING YOU CAN IMAGINE<br><br>Be creative and show off your unique style! Customize your avatar with tons of hats, shirts, faces, gear, and more. With an ever-expanding catalog of items, there’s no limit to the looks you can create.<br><br>CHAT WITH FRIENDS<br><br>Hang out with friends around the world using chat features, private messages, and groups!<br><br>CREATE YOUR OWN EXPERIENCES: https://www.roblox.com/develop<br>SUPPORT: https://en.help.roblox.com/hc/en-us<br>CONTACT: https://corp.roblox.com/contact/<br>PRIVACY POLICY: https://www.roblox.com/info/privacy<br>PARENT’S GUIDE: https://corp.roblox.com/parents/<br>TERMS OF USE: https://en.help.roblox.com/hc/en-us/articles/115004647846<br><br>PLEASE NOTE: A network connection is required to join. Roblox works best over Wi-Fi.","Roblox","Roblox Corporation",N/A,"https://play-lh.googleusercontent.com/WNWZaxi9RdJKe2GQM3vqXIAkk69mnIl4Cc8EyZcir2SKlVOxeUv9tZGfNTmNaLC717Ht",4.435017,"4.4",N/A,true
"https://play.google.com/store/apps/details?id=com.appgame7.toytapfever.free","com.appgame7.toytapfever.free","This is a new toy matching blast puzzle game for 2022, full of fun and challenges. Come and enjoy it!<br><br>Match cubes and create powerful combos to blast toy cubes! Solve puzzles and pass levels to collect stars and tons of prizes! Let&#39;s relax and join yourself in the big blast adventure in Toy Tap Fever.<br><br><br>BLAST ALL THE CUBES!<br>-Play by clicking to smash 2 or more adjacent cubes of the same color. <br>-Bombs that generate magic by clicking to smash 5 or more cubes will help you pass the level easily. <br>-Use subtle clicks and powerful bombs to collect stars through levels to win rewards.<br><br>FEATURES<br>- Cute characters and dolls to keep you company in your blast adventure<br>- Addictive gaming experience that can share with friends<br>- Tons of levels, easy and fun to play but challenging to fully master<br>- A puzzle game that will relax your brain<br>- Play anytime without internet &amp; WIFI<br>- Simple operation &amp; excitement challenges<br>- Brand new game with amazing screen, quality graphic and vision effects<br><br>How to play:<br>- Swap and match more than 2 identical toy cube to crush<br>- Make special toy combos to help you crush various barriers<br>- Collect the power-ups to help with the tough situation<br>- Gather enough target items to win before you run out of moves<br>- Solve all kinds of puzzles in the journey<br><br>Go with Yoyo and start your toy blast journey in the world of interesting toys. Match toy cubes, solve block puzzle. Get ready with Yoyo to blast and crush the blocks, at the meanwhile, pass more levels and complete the adventure story with collecting plenty of fantastic items!<br><br>Blast the blocks and enjoy this adventure filled with cute toys. There are over 1500 well-designed levels in this toy cubes match puzzle game. The best puzzle game will bring you a lot of fun!<br><br>A big &quot;THANK YOU&quot; to everyone who has played Toy Tap Fever!","Toy Tap Fever - Puzzle Blast","One hit",N/A,"https://play-lh.googleusercontent.com/PvXKaxC9CmLQ7gkZnpKkLJTyrnA4IfR8X6NebwPRgl8ARO82CEIY96L2VN4sQnpgQw",4.6477647,"4.6",N/A,true
"https://play.google.com/store/apps/details?id=com.edgar.toyblast.puzzle","com.edgar.toyblast.puzzle","♥ Welcome to Toy Blast: Relaxing Matching Puzzle Game ♥<br><br>Match Cubes, Combine Boosters, Make Huge Explosions!<br>Fun is at the tip of your fingers, with the most fascinating puzzles you will ever solve!<br><br>FEATURES OF TOY BLAST:<br>✔ Unique and simple gameplay - just tap the matching cubes<br>✔ Hundreds of unique puzzles<br>✔ Dozens of adorable characters and toys to keep you company on your adventure<br>✔ Numerous boosters and powerful combos to help you solve puzzles<br>✔ Release your pressure, relax your body and mind<br><br>Download now and enjoy hundreds of hours!<br><br>Liked the game?<br>Your reviews/ratings are very important to us, and they’ll help us bring you free updates with more great features and exciting new games!","Toy Blast: Match Puzzle Game","Edgar NC Studio",N/A,"https://play-lh.googleusercontent.com/xDU9jPupng6AIFt08tpmjBz4FK7Ev9CmKADXD1mM55Qg7Jcc65-nKeczM4Nq3GwrRw",4.4761906,"4.5",N/A,true
"https://play.google.com/store/apps/details?id=com.EightGreatGames.ToyTiles3D","com.EightGreatGames.ToyTiles3D","Toy Tiles is the ultimate relaxing tapping and matching game that will keep you entertained for hours on end. The game features an Updated Toys themed cartoon blast puzzles.<br><br> Tap and make the blocks blast to clear all the levels. As you progress through the levels, you&#39;ll have the opportunity to unlock multiple special boosters that are converted from different cube crush. These boosters will help you pass levels faster and make the game even more fun and challenging.<br><br>Toy Puzzles offers thousands of matching puzzle levels that will test your skills and keep you engaged. You&#39;ll have the opportunity to log in every day to claim daily prizes, and collect star-coins by completing levels to win surprising rewards.<br><br>You can rescue the animals and collect toys, achieve different goals in different ways and get free boosters and use them at critical moments.<br><br>The gameplay is simple, yet challenging, and requires you to tap more than 2 of the same cubes to blast them. Tapping more than 5 of the same cubes will generate special boosters, and by tapping linked power-ups, you&#39;ll be able to do a big boom on level board. Your moves are limited, so you&#39;ll need to use them wisely to pass each level.<br><br>Toy Tiles : Pop &amp; Blast Cubes is a completely free toy game to play and it&#39;s a Download now and start your journey through the world of Toy Matching today!<br><br>Main Features :<br>- Unlimited Number of Levels<br>- You can use Bomb , Hammer , Rainbow Boosters To Clear Levels.<br>-- Match special toon boosters and clear the board in this coloring game<br>- Smash boosters, pop toy bombs and CRUSH THEM ALL <br>- Spin the wheel to earn daily rewards and coins!","Toy Tiles : Pop & Blast Cubes","8Great Games",N/A,"https://play-lh.googleusercontent.com/Ovwc2DOAM1qEWonAiZQS2ypq9nS0LYahSLH7nbLxLv73WHhtKsBww8ZAq9dhm8iEsw",0,"0.0",N/A,true
"https://play.google.com/store/apps/details?id=com.outfit7.mytalkingtom2","com.outfit7.mytalkingtom2","It’s My Talking Tom 2. The superstar virtual pet is back with even more to say and do.<br><br>This funny cat can’t wait to show off his new wardrobe, skills and special features.<br><br>Players interact with their new buddy to help him:<br>- Learn new skills<br>- Taste the latest snacks<br>- Stay clean<br>- Pop to the toilet<br>- Explore new worlds<br>- Collect clothes, furniture and special memories<br>- Look after his own pets<br><br>Plus mini games and puzzles add a special challenge!<br><br>By Outfit7, creators of My Talking Tom, My Talking Angela 2 and My Talking Tom Friends.<br><br>This app contains:<br>- Promotion of Outfit7&#39;s products and advertising;<br>- Links that direct customers to Outfit7’s websites and other apps;<br>- Personalization of content to encourage users to play the app again;<br>- YouTube integration to allow users to watch videos of Outfit7&#39;s animated characters;<br>- The option to make in-app purchases;<br>- Subscriptions which automatically renew at the end of a subscription period unless cancelled. You can manage and cancel your subscription any time via Settings in your Google Play account;<br>- Items to purchase (available in different prices) using virtual currency, depending on the player’s progress;<br>- Alternative options to access all functionalities of the app without making any in-app purchases using real money.<br><br><br>Terms of use: https://talkingtomandfriends.com/eula/en/<br>EEA privacy policy: https://talkingtomandfriends.com/eea/en/<br>US privacy policy: https://talkingtomandfriends.com/privacy/en/<br>Brazil privacy policy: https://talkingtomandfriends.com/privacy-brazil/en/<br>Rest of the world privacy policy: https://talkingtomandfriends.com/privacy/en/<br>Customer support: support@outfit7.com","My Talking Tom 2","Outfit7 Limited",N/A,"https://play-lh.googleusercontent.com/PrIoGyApKd4-rKJd0QyL300Apz1HBykTeyk04ZCNpLluByLB4DwZa0iatcM_D4eQkQJS",4.1615086,"4.2",N/A,true
"https://play.google.com/store/apps/details?id=com.outfit7.mytalkingangela2","com.outfit7.mytalkingangela2","My Talking Angela 2 is the virtual pet game that makes every day more stylish and fun. Players help this fashionable cat stay busy in her big-city home.<br><br>- Awesome hair, makeup and fashion choices<br>- Epic activities, like dancing, baking, and martial arts<br>- Delicious food and snacks<br>- Jet-setting travel options<br>- Mini-games and puzzles test skills and reflexes<br>- All-new sticker collections<br><br>From Outfit7, creators of the hit games My Talking Tom, My Talking Tom 2 and My Talking Tom Friends.<br><br>This app contains:<br>- Promotion of Outfit7&#39;s products and advertising;<br>- Links that direct customers to Outfit7’s websites and other apps;<br>- Personalization of content to encourage users to play the app again;<br>- YouTube integration to allow users to watch videos of Outfit7&#39;s animated characters;<br>- The option to make in-app purchases;<br>- Subscriptions which automatically renew at the end of a subscription period unless cancelled. You can manage and cancel your subscription any time via Settings in your Google Play account;<br>- Items to purchase (available in different prices) using virtual currency, depending on the player’s progress;<br>- Alternative options to access all functionalities of the app without making any in-app purchases using real money.<br><br>Terms of use: http://outfit7.com/eula/<br>EEA privacy policy: https://outfit7.com/privacy/eea/<br>US privacy policy: https://outfit7.com/privacy/<br>Brazil privacy policy: https://outfit7.com/privacy-brazil<br>Rest of the world privacy policy: https://outfit7.com/privacy/<br>Customer support: support@outfit7.com","My Talking Angela 2","Outfit7 Limited",N/A,"https://play-lh.googleusercontent.com/nGQsSeJDngGdZ8Yt7h5j8lsTd9qekx_8Z5TuWJEkONO4fns_ESugndPQKpq63nDHq34",4.2416224,"4.2",N/A,true
"https://play.google.com/store/apps/details?id=com.wToonBlastTheBlockGame_16548121","com.wToonBlastTheBlockGame_16548121","Match 2 or more cubes of the same color to solve puzzles and clear levels. With limited moves, your puzzle-solving skills will definitely be challenged. In Toon Crush : Block Blast Game you have to drop and collapse colorful blocks while enjoying the addictive gameplay ! Blast your way through thousands of amazing levels in this amazing puzzle game. No more CANDY CRUSHING , COOKIES SMASHING , DIAMOND BREAKING or MATCH 3 gameplay! Just amazing simple tap Match - 2 gameplay!","Toon Blast : The Block Game","NahnahK",N/A,"https://play-lh.googleusercontent.com/YsKXzTg-zGD16yZlmMWI0QrAw4YCatT5VWzpubaMOgmqxFzL-3jG9KFa1in-laAE4hg",4,"4.0",N/A,true
"https://play.google.com/store/apps/details?id=com.lyrebirdstudio.toonart","com.lyrebirdstudio.toonart","Welcome to the astonishing world of ToonArt Cartoon Maker! A powerful cartoon photo editor and photo to cartoon face app that allows you to toon yourself &amp; procreate your digital art pics with one tap cartoon effect!<br><br>Powered by AI technology, this picture to cartoon editor creates your favorite anime filter, caricature maker and cartoonify pics. Easily edit photos using anime camera filters for pictures and become your favorite 3d cartoon or artbreeder avatoon &amp; avatar! All trending effects and filters including; toonify, face child, yellow head, beauty face portrait and +100 more with awesome background options and digital art layout. Use your selfie camera with this face app and super easy avatarify animation maker! You can share your masterpiece pics art on all social media platforms like İnstagram or on Facebook. Imagine you become your favorite cartoon princess or animation character with the amazing cartoonify filters and showing your toon me selfie on Snapchat with toon app comic maker. <br><br>Join the crowd and have lots of fun! <br><br> Photo to Cartoon Editor &amp; Avatar Face App: <br>ToonArt photo to cartoon app includes all the picture to cartoon tool to procreate amazing cartoon me selfie! Choose an amazing image from your photo gallery or selfie camera and cartoon yourself from many montage beautify filters and anime face changer. And voila, dollify yourself in seconds using superb cool vector art photo drawing! Cartoonify your astonishing picture and share your snap with your friends. Make beautiful anime art and super funny animate toons by converting imaengine pics into paintings. Share your stunning art piece comics with your friends on Whatsapp. Make some tiktok with this amazing ToonArt profile picture maker.<br> <br> Cool Beauty Effect with Cartoon Profile Picture Maker &amp; Funny Toon Filters <br><br>ToonArt easily animates your awesome images into artistic paintings using animated pictures and cartoonify effects. In this superb caricature photo editor, you can find various cartoon effects in addition to beautifying makeup filter and photo drawing. <br><br> Cartoon Yourself &amp; Character Maker <br>How do you create amazing cartoon pictures? Once you need to have the toon me cartoon pics app you don’t need any other photo editing apps to create memoji and zmoji stickers and ani toons. <br><br>Choose a stunning picture from your photo lab to edit and cartoonize your masterpiece. Explore various oil painting filters and photo effects to get a fabulous profile picture. Facetoon yourself with the toon me art filters for pictures to see yourself as your favourite animation character. Capcut and photo filters are available for you to procreate your piece of art! Transform a photo to cartoon, manga or a comic just in seconds thanks to the most artistic avatar filter app ever. Finalize caricature photo editing app with legendary memoji stickers and dollify emojis. <br><br>Toon Art offers 100+ unique caricature filters within other photo editing apps. Choose a cool pic or take a snap and easily caricaturize a self portrait! Make hilarious avatoon &amp; toon me sweet selfies. Explore superb photo filters and edit pictures like an artbreeder! <br><br> Profile Picture Maker &amp; Caricature Photo Editor: <br>Cartoon yourself to procreate wonderful avatar profile pictures with ToonArt avatar creator , stunning bitmoji and one tap emoji maker. You will have access to our - always - enlarging library. Make one last touch to your art piece with fantastic photo edit backgrounds. Voila! You are ready to share your awesome caricature pic or have a new profile picture! <br><br>You can add pencil sketch effects and superb backgrounds to bring even more fun to your caricatures with this photos to cartoon editor. For epic picture editing and photoshop like pics use cartoon portrait editor and fun comic maker. This anime cap cut editor has the perfect AI cartoon filters ever.","ToonArt: Cartoon Yourself","Lyrebird Studios",N/A,"https://play-lh.googleusercontent.com/QRj6_EkJZVkKZjYiQ3K6Noe8ktCjfhQoeGHiT3x9AL3g_CDVQ7flIoNGtAWdIdfoF60",4.4426517,"4.4",N/A,true
